product_category,customer_city,jumlah_terjual
baby,sao paulo,1
baby,contagem,1
baby,umuarama,1
health_beauty,ribeirao preto,1
electronics,uruguaiana,1
electronics,campo magro,1
electronics,campo magro,2
electronics,merces,1
electronics,ouro branco,2
electronics,espinosa,1
electronics,santa cruz do rio pardo,1
electronics,petropolis,1
electronics,caxias do sul,1
electronics,inhumas,1
electronics,curitiba,1
electronics,ipira,1
electronics,ritapolis,1
electronics,ritapolis,2
electronics,sao gabriel da palha,1
electronics,unai,1
electronics,curitiba,1
electronics,ocaucu,1
electronics,sao paulo,1
electronics,itaquaquecetuba,1
electronics,uberlandia,1
electronics,uberlandia,2
electronics,jau,1
electronics,sao joao de meriti,1
electronics,loanda,1
electronics,araras,1
electronics,araras,2
electronics,nova canaa do norte,1
electronics,sao leopoldo,1
electronics,tupassi,1
electronics,sao jose dos pinhais,1
electronics,contagem,1
electronics,sao jose do rio preto,1
electronics,birigui,1
electronics,lagoa santa,1
electronics,piracicaba,1
electronics,campo mourao,1
electronics,pedro canario,1
electronics,maringa,1
electronics,sao jose do rio preto,1
electronics,niteroi,1
electronics,tatui,1
electronics,diamante do norte,1
electronics,januaria,1
electronics,alem paraiba,1
electronics,belo horizonte,1
electronics,santo amaro das brotas,1
electronics,maceio,1
electronics,porto alegre,1
electronics,itatiaia,1
electronics,conselheiro lafaiete,1
electronics,lapa,1
electronics,rio do sul,1
electronics,nossa senhora das gracas,1
electronics,belford roxo,1
electronics,blumenau,1
electronics,araguari,1
electronics,pinhais,1
electronics,santo antonio do jacinto,1
electronics,sao jose dos campos,1
electronics,santa maria,1
electronics,sumidouro,1
electronics,piracicaba,1
baby,sao paulo,1
auto,toropi,1
auto,canavieiras,1
furniture_decor,pirai,1
furniture_decor,guarulhos,1
furniture_decor,curitiba,1
auto,serra,1
auto,tres rios,1
auto,sao paulo,1
furniture_decor,sorocaba,1
furniture_decor,sorocaba,2
furniture_decor,canoas,1
watches_gifts,salvador,1
watches_gifts,guanambi,1
furniture_decor,belem,1
furniture_decor,belem,2
watches_gifts,olinda,1
bed_bath_table,sao paulo,1
housewares,sao paulo,1
housewares,belo horizonte,1
housewares,niteroi,1
housewares,niteroi,2
housewares,campinas,1
housewares,brasilia,1
housewares,goiania,1
housewares,barbacena,1
home_appliances,uberlandia,1
bed_bath_table,ivaipora,1
bed_bath_table,osasco,1
bed_bath_table,belo horizonte,1
toys,rio de janeiro,1
toys,ouro fino,1
housewares,cantagalo,1
housewares,sao paulo,1
housewares,sao paulo,2
housewares,caxias do sul,1
housewares,joinville,1
housewares,vitoria,1
telephony,recife,1
housewares,juscimeira,1
computers_accessories,atibaia,1
bed_bath_table,guarulhos,1
air_conditioning,rio de janeiro,1
air_conditioning,rio de janeiro,2
books_general_interest,santo andre,1
books_general_interest,ouro fino,1
baby,itu,1
baby,sao luis,1
baby,brasilia,1
baby,cachoeiras de macacu,1
baby,cristais,1
baby,sao luis,1
telephony,serra,1
telephony,sao paulo,1
garden_tools,santo andre,1
telephony,belo horizonte,1
pet_shop,goiania,1
sports_leisure,canoas,1
sports_leisure,osasco,1
sports_leisure,itapecerica da serra,1
sports_leisure,sao paulo,1
sports_leisure,sao paulo,2
sports_leisure,belo horizonte,1
stationery,mesquita,1
stationery,sao paulo,5
stationery,rio de janeiro,1
stationery,bento goncalves,1
stationery,bento goncalves,2
stationery,taquarituba,1
stationery,braganca paulista,1
stationery,hortolandia,1
pet_shop,sao jose do rio preto,1
pet_shop,arraial do cabo,1
pet_shop,sao paulo,1
cool_stuff,sao sebastiao,1
bed_bath_table,ilheus,1
bed_bath_table,ilheus,2
bed_bath_table,ilheus,3
sports_leisure,manaus,1
sports_leisure,santos,1
sports_leisure,sao paulo,1
sports_leisure,uberaba,1
sports_leisure,rio de janeiro,1
sports_leisure,itumbiara,1
sports_leisure,santa maria,1
sports_leisure,guarulhos,1
sports_leisure,artur nogueira,1
sports_leisure,registro,1
sports_leisure,cha de alegria,1
sports_leisure,taboao da serra,1
sports_leisure,sao jose dos campos,1
sports_leisure,sume,1
construction_tools_construction,franco da rocha,1
construction_tools_construction,sao paulo,1
construction_tools_construction,salvador,1
construction_tools_construction,brasilia,1
construction_tools_construction,brasilia,2
construction_tools_construction,fortaleza,1
construction_tools_construction,porto seguro,1
construction_tools_construction,sao paulo,1
construction_tools_construction,sao paulo,1
construction_tools_construction,osasco,1
construction_tools_construction,osasco,2
construction_tools_construction,ourinhos,1
construction_tools_construction,sao jose do rio preto,1
construction_tools_construction,sao paulo,1
construction_tools_construction,cariacica,1
construction_tools_construction,salvador,1
bed_bath_table,mangueirinha,1
watches_gifts,nova friburgo,1
watches_gifts,sao paulo,1
furniture_living_room,rio de janeiro,1
furniture_living_room,rio de janeiro,2
furniture_living_room,rio de janeiro,3
furniture_living_room,rio de janeiro,4
furniture_living_room,rio de janeiro,5
furniture_living_room,rio de janeiro,6
furniture_living_room,rio de janeiro,1
furniture_living_room,rio de janeiro,2
health_beauty,presidente nereu,1
bed_bath_table,sao paulo,1
costruction_tools_garden,santa cruz do rio pardo,1
costruction_tools_garden,santa cruz do rio pardo,2
costruction_tools_garden,matozinhos,1
computers_accessories,espinosa,1
housewares,andradina,1
housewares,andradina,1
housewares,andradina,2
bed_bath_table,porto alegre,1
auto,sao vicente,1
toys,macae,1
toys,catigua,1
toys,rio de janeiro,1
bed_bath_table,rio de janeiro,1
bed_bath_table,barrinha,1
bed_bath_table,sao paulo,1
bed_bath_table,sao paulo,1
bed_bath_table,piracicaba,1
industry_commerce_and_business,florianopolis,1
furniture_decor,sao paulo,1
furniture_decor,brasilia,1
furniture_decor,sao paulo,1
furniture_decor,brasilia,1
computers_accessories,sao paulo,1
computers_accessories,sao jose do rio preto,1
computers_accessories,monte alto,1
computers_accessories,brasilia,1
computers_accessories,macae,1
computers_accessories,birigui,1
computers_accessories,formosa,1
computers_accessories,vila velha,1
computers_accessories,niteroi,1
computers_accessories,recife,1
computers_accessories,hortolandia,1
computers_accessories,pato branco,1
computers_accessories,imperatriz,1
computers_accessories,porto alegre,1
computers_accessories,salvador,1
computers_accessories,pouso alto,1
computers_accessories,candido mota,1
computers_accessories,rio de janeiro,1
computers_accessories,sarzedo,1
computers_accessories,fortaleza,1
computers_accessories,sao paulo,1
consoles_games,sao carlos,1
furniture_decor,floresta,1
furniture_decor,bandeirantes,1
home_construction,itaborai,1
home_construction,embu-guacu,1
home_construction,rio de janeiro,1
home_construction,sao paulo,1
perfumery,rio de janeiro,1
fashion_bags_accessories,itapecerica da serra,1
bed_bath_table,embu das artes,1
bed_bath_table,pariquera-acu,1
bed_bath_table,sorocaba,1
bed_bath_table,garopaba,1
small_appliances,sao paulo,1
small_appliances,nova trento,1
small_appliances,sao paulo,1
small_appliances,salto,1
small_appliances,santana de parnaiba,1
small_appliances,curitiba,1
furniture_decor,sao paulo,1
watches_gifts,ribeirao pires,1
furniture_decor,estiva gerbi,1
auto,contagem,1
auto,porto alegre,1
auto,sao jose dos campos,1
auto,itajai,1
housewares,santana de parnaiba,1
auto,feliz,1
sports_leisure,fortaleza,1
sports_leisure,fortaleza,2
sports_leisure,uberaba,1
sports_leisure,felicio dos santos,1
sports_leisure,vila velha,1
sports_leisure,vila velha,2
sports_leisure,serra,1
fixed_telephony,anapolis,1
fixed_telephony,sao paulo,1
fixed_telephony,sao paulo,2
bed_bath_table,curitiba,1
bed_bath_table,francisco beltrao,1
bed_bath_table,campos novos,1
auto,registro,1
office_furniture,morro da fumaca,1
garden_tools,belo horizonte,1
garden_tools,sao paulo,1
garden_tools,olimpia,1
garden_tools,sao paulo,1
garden_tools,guarulhos,1
garden_tools,sao joao de meriti,1
garden_tools,uberaba,1
garden_tools,petropolis,1
bed_bath_table,sao sebastiao do paraiso,1
telephony,ouro preto,1
pet_shop,sao joao del rei,1
pet_shop,curitiba,1
pet_shop,botucatu,1
pet_shop,niteroi,1
pet_shop,niteroi,2
pet_shop,palhoca,1
pet_shop,palhoca,2
pet_shop,corumba,1
pet_shop,corumba,2
pet_shop,sao paulo,1
pet_shop,sao paulo,1
pet_shop,sao paulo,1
pet_shop,goiania,1
pet_shop,goiania,2
pet_shop,volta redonda,1
pet_shop,volta redonda,2
pet_shop,sumare,1
pet_shop,sumare,2
pet_shop,sao paulo,1
pet_shop,sao paulo,2
pet_shop,sao paulo,3
pet_shop,jundiai,1
pet_shop,jundiai,2
pet_shop,madre de deus,1
small_appliances,guarulhos,1
health_beauty,belo horizonte,1
fashion_bags_accessories,sao goncalo,1
fashion_bags_accessories,blumenau,1
cool_stuff,jundiai,1
cool_stuff,sao miguel arcanjo,1
cool_stuff,salvador,1
cool_stuff,conselheiro lafaiete,1
cool_stuff,sao goncalo,2
cool_stuff,rio de janeiro,1
housewares,santo andre,2
cool_stuff,cascavel,2
housewares,muriae,2
housewares,sao paulo,1
housewares,sao paulo,2
housewares,sao paulo,3
housewares,rio grande,1
housewares,taboao da serra,1
housewares,campinas,1
housewares,campinas,2
housewares,sao caetano do sul,1
housewares,carapicuiba,1
housewares,campo alegre,2
housewares,penapolis,1
housewares,penapolis,2
housewares,telemaco borba,1
housewares,sao jose dos campos,1
housewares,sao paulo,1
housewares,sao paulo,2
housewares,aruja,1
housewares,aruja,2
housewares,aruja,3
housewares,aruja,4
housewares,ipatinga,1
housewares,sao paulo,1
housewares,jundiai,1
housewares,itapolis,1
housewares,pindamonhangaba,1
housewares,jundiai,1
housewares,macae,1
housewares,olimpia,1
housewares,olimpia,2
housewares,caceres,1
housewares,mafra,1
housewares,mafra,2
housewares,guarulhos,1
housewares,guarulhos,2
housewares,cachoeira do sul,1
housewares,florianopolis,1
housewares,florianopolis,2
housewares,ribeirao pires,1
housewares,braganca paulista,1
watches_gifts,figueira,1
computers_accessories,campinas,1
toys,rio de janeiro,1
fashio_female_clothing,capim branco,1
furniture_decor,sao paulo,1
home_appliances,sao paulo,1
construction_tools_safety,uberaba,1
housewares,niteroi,1
housewares,sao paulo,2
housewares,salvador,1
housewares,sao paulo,1
housewares,sao bernardo do campo,1
housewares,florianopolis,1
housewares,florianopolis,1
housewares,florianopolis,2
housewares,campinas,1
housewares,rio de janeiro,1
housewares,guarulhos,1
housewares,belo horizonte,1
housewares,rio de janeiro,1
housewares,sao paulo,1
housewares,cacapava,1
housewares,passo fundo,1
housewares,salvador,1
housewares,campinas,1
housewares,porto alegre,1
housewares,santos,1
housewares,carapicuiba,1
housewares,volta redonda,1
housewares,cunha pora,1
housewares,vila velha,1
housewares,sao paulo,1
housewares,curitiba,1
housewares,curitiba,2
housewares,santos,1
housewares,brasilia,1
housewares,brasilia,2
housewares,pocos de caldas,1
housewares,sao paulo,1
housewares,belo horizonte,1
housewares,cabo frio,1
housewares,cabo frio,2
housewares,cabo frio,3
housewares,cabo frio,4
housewares,santa maria,1
housewares,sao paulo,1
housewares,jaraguari,1
health_beauty,ituverava,1
books_general_interest,sao paulo,1
sports_leisure,uberlandia,1
telephony,santos,1
telephony,vargem,1
baby,araxa,1
sports_leisure,pelotas,1
sports_leisure,toledo,1
computers_accessories,rio de janeiro,1
computers_accessories,sao paulo,1
computers_accessories,nova andradina,1
computers_accessories,sao paulo,1
toys,ribeirao preto,1
toys,ilheus,1
toys,rio de janeiro,1
health_beauty,sao paulo,1
health_beauty,belo horizonte,1
health_beauty,osasco,1
health_beauty,curralinho,1
health_beauty,diadema,1
health_beauty,itu,1
sports_leisure,artur nogueira,1
sports_leisure,sao paulo,1
furniture_decor,caxias do sul,1
computers_accessories,votorantim,1
watches_gifts,sao paulo,2
electronics,teresina,1
electronics,araucaria,1
electronics,tres rios,1
electronics,mineiros,1
electronics,sorocaba,1
electronics,itapeva,1
electronics,sumare,1
electronics,sete lagoas,1
electronics,teixeira de freitas,1
electronics,conceicao de macabu,1
electronics,mogi das cruzes,1
electronics,itajuba,1
electronics,macapa,1
electronics,avare,1
electronics,duque de caxias,1
electronics,nova iguacu,1
electronics,monte mor,1
electronics,parnaiba,1
electronics,ribeirao preto,1
electronics,cataguases,1
auto,caraguatatuba,1
auto,itu,1
auto,orindiuva,1
computers_accessories,sao paulo,1
computers_accessories,itaqui,1
computers_accessories,vitoria da conquista,1
computers_accessories,itaquaquecetuba,1
computers_accessories,taubate,1
computers_accessories,aracaju,1
bed_bath_table,jacarei,1
bed_bath_table,ilheus,1
garden_tools,paragominas,1
perfumery,contagem,1
perfumery,juiz de fora,1
pet_shop,sao paulo,1
pet_shop,mirassol d'oeste,1
pet_shop,salvador,1
pet_shop,manhuacu,1
pet_shop,vilhena,1
pet_shop,rio de janeiro,1
pet_shop,barueri,1
furniture_decor,aracatuba,1
furniture_decor,aracatuba,2
furniture_decor,tiete,1
luggage_accessories,sao paulo,2
small_appliances_home_oven_and_coffee,caratinga,1
pet_shop,brasilia,1
pet_shop,campinas,1
health_beauty,sao paulo,1
health_beauty,buritizeiro,1
health_beauty,itapevi,1
health_beauty,itapevi,2
health_beauty,cicero dantas,1
health_beauty,pelotas,1
health_beauty,sao paulo,1
health_beauty,sao paulo,1
health_beauty,sao paulo,2
health_beauty,aracaju,1
health_beauty,taubate,1
bed_bath_table,coronel vivida,1
bed_bath_table,sao paulo,1
cool_stuff,rio de janeiro,1
computers_accessories,sao paulo,1
toys,itajai,1
toys,paudalho,1
toys,americo de campos,1
toys,sao paulo,1
furniture_decor,ananindeua,1
garden_tools,maracaju,2
pet_shop,santo andre,2
consoles_games,conde,1
consoles_games,guarulhos,1
consoles_games,guarulhos,1
consoles_games,limeira,1
consoles_games,campinas,1
consoles_games,belo horizonte,1
consoles_games,santo andre,1
consoles_games,santo amaro da imperatriz,1
consoles_games,santo antonio de jesus,2
consoles_games,barretos,1
toys,sao paulo,1
toys,vila velha,1
toys,sao paulo,1
perfumery,lins,1
perfumery,itaju,1
baby,paranagua,1
computers_accessories,paulinia,1
computers_accessories,nova iguacu,1
computers_accessories,belford roxo,1
computers_accessories,santos,1
computers_accessories,iacanga,1
sports_leisure,contagem,1
sports_leisure,sao paulo,1
baby,sao paulo,1
watches_gifts,cubatao,1
watches_gifts,conselheiro lafaiete,1
watches_gifts,castilho,1
watches_gifts,cuiaba,1
watches_gifts,matinhos,1
watches_gifts,natal,1
watches_gifts,hortolandia,1
watches_gifts,niteroi,2
auto,pedranopolis,1
fashion_bags_accessories,nova friburgo,1
fashion_bags_accessories,rio de janeiro,1
costruction_tools_tools,sao simao,1
health_beauty,assuncao,1
garden_tools,guinda,1
electronics,curitiba,1
electronics,nanuque,1
furniture_decor,sao paulo,1
telephony,itatiba,1
telephony,itatiba,2
telephony,sao goncalo,2
cool_stuff,itaquaquecetuba,1
bed_bath_table,santa maria,1
bed_bath_table,santa maria,2
furniture_living_room,palmas,1
bed_bath_table,campinas,1
sports_leisure,sao jose do rio preto,3
furniture_decor,joviania,1
furniture_decor,camboriu,1
furniture_decor,camboriu,2
furniture_decor,sao paulo,1
furniture_decor,sao jose dos campos,1
furniture_decor,sao jose dos campos,2
furniture_decor,sinop,1
furniture_decor,sinop,2
furniture_decor,sinop,3
furniture_decor,contagem,1
furniture_decor,americana,1
furniture_decor,americana,2
furniture_decor,fortaleza,1
furniture_decor,fortaleza,2
furniture_decor,sao caetano do sul,1
furniture_decor,niteroi,1
furniture_decor,niteroi,2
furniture_decor,paranaita,1
furniture_decor,paranaita,2
furniture_decor,paranaita,3
furniture_decor,indaiatuba,1
furniture_decor,indaiatuba,2
furniture_decor,indaiatuba,3
furniture_decor,campinas,1
furniture_decor,campinas,2
furniture_decor,campinas,3
furniture_decor,sao gabriel do oeste,1
furniture_decor,sao gabriel do oeste,2
furniture_decor,rio de janeiro,1
furniture_decor,sao joao nepomuceno,1
furniture_decor,sao paulo,1
furniture_decor,salvador,1
furniture_decor,itanhaem,1
furniture_decor,itanhaem,2
furniture_decor,ribeirao preto,1
furniture_decor,ribeirao preto,2
furniture_decor,petropolis,1
furniture_decor,petropolis,2
furniture_decor,sao paulo,1
furniture_decor,novo hamburgo,1
furniture_decor,novo hamburgo,2
furniture_decor,bebedouro,1
furniture_decor,bebedouro,2
furniture_decor,sao bernardo do campo,1
furniture_decor,taubate,1
furniture_decor,taubate,2
furniture_decor,taubate,3
furniture_decor,taubate,4
furniture_decor,taubate,5
furniture_decor,taubate,6
furniture_decor,volta redonda,1
furniture_decor,bauru,1
furniture_decor,bauru,2
furniture_decor,nova serrana,1
furniture_decor,nova serrana,3
furniture_decor,campo grande,1
furniture_decor,campo grande,2
furniture_decor,sao paulo,1
furniture_decor,contagem,1
furniture_decor,contagem,2
furniture_decor,contagem,3
furniture_decor,contagem,4
furniture_decor,contagem,5
furniture_decor,contagem,6
furniture_decor,ponte nova,1
furniture_decor,ponte nova,2
furniture_decor,sao mateus,1
furniture_decor,sao mateus,2
furniture_decor,maceio,1
furniture_decor,teofilo otoni,1
furniture_decor,teofilo otoni,2
furniture_decor,teofilo otoni,3
furniture_decor,campo grande,1
furniture_decor,campo grande,2
furniture_decor,campo grande,3
furniture_decor,contagem,1
furniture_decor,contagem,2
furniture_decor,gaspar,1
furniture_decor,gaspar,2
furniture_decor,gaspar,3
furniture_decor,guarulhos,1
furniture_decor,guarulhos,2
furniture_decor,taubate,1
furniture_decor,petropolis,1
furniture_decor,petropolis,2
furniture_decor,ribeirao das neves,1
furniture_decor,ribeirao das neves,2
furniture_decor,ribeirao das neves,3
furniture_decor,itanhaem,1
furniture_decor,itanhaem,2
furniture_decor,itanhaem,3
furniture_decor,itanhaem,4
furniture_decor,itanhaem,5
furniture_decor,itanhaem,6
furniture_decor,rio de janeiro,1
furniture_decor,capao bonito,1
furniture_decor,capao bonito,2
furniture_living_room,lucas do rio verde,1
furniture_living_room,rio de janeiro,1
furniture_decor,sao paulo,1
stationery,rio de janeiro,1
books_technical,praia grande,1
baby,sinop,1
bed_bath_table,jundiai,2
baby,jacarezinho,1
baby,anapolis,1
pet_shop,sao paulo,1
auto,sao paulo,2
auto,itabira,2
auto,rodeio,1
auto,santos,1
auto,ibiruba,2
auto,maringa,2
auto,aracaju,1
auto,sao paulo,1
auto,porto velho,1
auto,curitiba,1
auto,maringa,1
auto,sumare,1
auto,pinhais,1
auto,barueri,1
auto,ipaussu,1
auto,congonhinhas,1
auto,itatiba,1
auto,itu,1
auto,itu,2
auto,diadema,1
auto,ourinhos,1
auto,sao paulo,1
auto,aguas de lindoia,1
auto,santa luzia,1
auto,paraibuna,1
auto,cajamar,1
telephony,cruzeiro do sul,1
telephony,tupa,1
telephony,natal,1
telephony,balneario camboriu,1
telephony,alegrete,1
baby,goitacazes,1
baby,diadema,1
baby,santa barbara d'oeste,1
baby,ponta grossa,1
baby,belo horizonte,1
furniture_decor,sao paulo,1
furniture_decor,sao paulo,1
furniture_decor,sao paulo,2
furniture_decor,vespasiano,1
furniture_decor,sao paulo,1
furniture_decor,porto alegre,1
furniture_decor,sao paulo,1
furniture_decor,sao paulo,1
furniture_decor,sao paulo,2
health_beauty,barueri,1
health_beauty,sao paulo,1
home_appliances,dourado,1
bed_bath_table,santana de parnaiba,1
bed_bath_table,caldas novas,1
bed_bath_table,belo horizonte,1
bed_bath_table,sao goncalo do amarante,1
bed_bath_table,sao bernardo do campo,1
bed_bath_table,sao paulo,1
bed_bath_table,conceicao da barra,1
bed_bath_table,sao paulo,2
bed_bath_table,cangucu,1
bed_bath_table,orindiuva,1
bed_bath_table,ribeirao das neves,1
bed_bath_table,guarapari,1
bed_bath_table,guaruja,1
bed_bath_table,suzano,1
bed_bath_table,porto alegre,1
bed_bath_table,porto belo,1
bed_bath_table,igarape,1
bed_bath_table,igarape,2
bed_bath_table,volta redonda,1
bed_bath_table,jundiai,1
bed_bath_table,rio de janeiro,1
bed_bath_table,rio de janeiro,1
bed_bath_table,porto alegre,1
bed_bath_table,sao bernardo do campo,2
bed_bath_table,santa barbara,2
bed_bath_table,marilia,1
bed_bath_table,florianopolis,1
bed_bath_table,itagiba,1
bed_bath_table,vassouras,1
bed_bath_table,bilac,1
bed_bath_table,mage,1
bed_bath_table,sorocaba,1
bed_bath_table,sao paulo,1
bed_bath_table,campinas,1
bed_bath_table,sao bernardo do campo,1
office_furniture,hortolandia,1
toys,itapuranga,1
toys,barueri,1
toys,rio de janeiro,1
toys,petrolina,1
costruction_tools_garden,leme,1
perfumery,pires do rio,1
perfumery,sao paulo,1
toys,porto alegre,1
toys,sao paulo,1
auto,porto seguro,1
auto,contagem,1
auto,maceio,1
auto,sao paulo,1
auto,ibitinga,1
auto,sao paulo,1
bed_bath_table,uba,1
bed_bath_table,maringa,2
bed_bath_table,barueri,1
bed_bath_table,jundiai,1
bed_bath_table,jundiai,2
bed_bath_table,sao paulo,1
home_appliances,sertao santana,1
home_appliances,rio casca,1
health_beauty,rio de janeiro,1
health_beauty,recife,1
telephony,salvador,1
musical_instruments,araruama,1
furniture_decor,carlos barbosa,1
furniture_decor,igrejinha,1
furniture_decor,igrejinha,2
furniture_decor,contagem,1
furniture_decor,rio de janeiro,1
furniture_decor,goiania,1
furniture_decor,arapongas,1
computers_accessories,caxias do sul,1
furniture_decor,itu,1
sports_leisure,curitiba,1
garden_tools,londrina,1
home_appliances,santo andre,1
home_appliances,santo andre,1
home_appliances,sao paulo,1
cool_stuff,piracicaba,1
bed_bath_table,cachoeirinha,1
bed_bath_table,nova ubirata,1
auto,sorocaba,1
cool_stuff,sao caetano do sul,1
cool_stuff,sao paulo,1
computers_accessories,sao luis,1
computers_accessories,ipatinga,1
auto,guaruja,1
consoles_games,sao caetano do sul,1
consoles_games,mesquita,1
consoles_games,mesquita,2
consoles_games,mesquita,3
consoles_games,mesquita,4
consoles_games,mesquita,5
consoles_games,teolandia,1
consoles_games,sao paulo,1
consoles_games,sao paulo,1
watches_gifts,cosmopolis,1
watches_gifts,cabo frio,1
furniture_decor,indaiatuba,1
watches_gifts,corupa,1
watches_gifts,estancia,1
watches_gifts,rio de janeiro,1
housewares,diadema,1
perfumery,rio claro,1
perfumery,sao paulo,1
health_beauty,nova friburgo,1
health_beauty,guaruja,1
health_beauty,sao paulo,1
health_beauty,carmo do paranaiba,1
health_beauty,sertaozinho,1
health_beauty,pontal do parana,1
health_beauty,joao monlevade,2
health_beauty,sao paulo,1
health_beauty,cangucu,1
health_beauty,sao paulo,1
health_beauty,sao paulo,1
housewares,piracicaba,1
housewares,uberaba,1
telephony,cuiaba,1
fashion_bags_accessories,rio bonito do iguacu,1
market_place,para de minas,1
bed_bath_table,lagoa da prata,1
fashion_bags_accessories,resende,1
watches_gifts,recife,1
furniture_decor,rio de janeiro,1
cool_stuff,contagem,1
cool_stuff,abre campo,1
auto,sao paulo,1
bed_bath_table,sao paulo,1
consoles_games,salvador,1
consoles_games,alvorada,1
consoles_games,alvorada,2
consoles_games,sao jose do calcado,1
garden_tools,sao paulo,1
garden_tools,santa luzia,1
kitchen_dining_laundry_garden_furniture,saquarema,1
kitchen_dining_laundry_garden_furniture,rio de janeiro,1
bed_bath_table,sao paulo,1
bed_bath_table,bertioga,1
drinks,goiania,1
drinks,goiania,2
drinks,goiania,3
drinks,goiania,4
pet_shop,alvares florence,1
pet_shop,alvares florence,2
furniture_living_room,duque de caxias,1
fashion_bags_accessories,montanha,1
fashion_bags_accessories,sao vicente,1
fashion_bags_accessories,sao paulo,1
fashion_bags_accessories,santo andre,1
fashion_bags_accessories,rio de janeiro,1
health_beauty,capinzal,1
cool_stuff,guaruja,1
cool_stuff,piraju,1
cool_stuff,macae,1
cool_stuff,vespasiano correa,1
cool_stuff,araucaria,1
sports_leisure,boa vista,1
sports_leisure,boa vista,2
small_appliances,rio de janeiro,1
small_appliances,sao paulo,1
perfumery,sao paulo,1
auto,colonia jordaozinho,1
auto,brusque,1
auto,praia grande,1
bed_bath_table,sao paulo,1
health_beauty,caieiras,1
health_beauty,rio de janeiro,1
health_beauty,rio de janeiro,1
bed_bath_table,sao paulo,1
bed_bath_table,sao paulo,2
bed_bath_table,sao paulo,3
air_conditioning,seropedica,1
bed_bath_table,rancharia,1
furniture_decor,novo hamburgo,1
furniture_decor,sao paulo,1
furniture_decor,rio de janeiro,1
housewares,uberlandia,1
bed_bath_table,salvador,1
watches_gifts,belem,1
watches_gifts,piratuba,1
housewares,sao paulo,1
bed_bath_table,urucui,2
sports_leisure,jaboticabal,1
furniture_decor,sao paulo,1
housewares,brasilia,1
housewares,fortaleza,1
housewares,gramado,1
housewares,rio de janeiro,1
housewares,rio de janeiro,2
housewares,rio de janeiro,3
housewares,rio de janeiro,4
housewares,rio das ostras,1
housewares,nova iguacu,1
housewares,varzea paulista,1
housewares,passo fundo,1
housewares,canoas,1
housewares,canoas,2
housewares,sao paulo,1
housewares,sao paulo,2
baby,taruma,2
baby,rio de janeiro,1
perfumery,curitiba,6
bed_bath_table,contagem,1
furniture_living_room,matao,1
furniture_decor,teodoro sampaio,1
health_beauty,bom jesus do norte,1
health_beauty,rio de janeiro,1
health_beauty,betim,1
perfumery,sao paulo,1
auto,rio de janeiro,1
auto,nova iguacu,1
perfumery,uberaba,1
stationery,maceio,1
stationery,sao bernardo do campo,1
stationery,sao bernardo do campo,2
stationery,salvador,1
computers_accessories,sao paulo,2
computers_accessories,brasilia,1
computers_accessories,barroso,1
computers_accessories,sao paulo,1
computers_accessories,sao jose do rio preto,1
computers_accessories,paraiso do tocantins,2
computers_accessories,sao paulo,1
computers_accessories,sao paulo,2
computers_accessories,barretos,1
computers_accessories,castelo,1
computers_accessories,braganca paulista,1
computers_accessories,sao bernardo do campo,1
computers_accessories,guarulhos,1
computers_accessories,santiago,1
computers_accessories,sao paulo,1
computers_accessories,itabirito,1
computers_accessories,brasilia,1
computers_accessories,rio de janeiro,1
health_beauty,itatim,1
cool_stuff,caxias do sul,1
computers_accessories,campos dos goytacazes,1
computers_accessories,belo horizonte,1
fashion_bags_accessories,osorio,1
books_general_interest,rio de janeiro,1
housewares,itapira,1
housewares,itapira,2
construction_tools_construction,belem,1
construction_tools_construction,sao jose do rio preto,1
furniture_decor,resende,1
furniture_decor,rio de janeiro,2
furniture_decor,itu,1
bed_bath_table,raposos,2
watches_gifts,sao paulo,1
stationery,salvador,1
stationery,rio de janeiro,1
stationery,itatinga,1
watches_gifts,joinville,1
watches_gifts,guaiba,1
watches_gifts,medianeira,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,1
watches_gifts,lucas do rio verde,1
watches_gifts,santa luzia,1
watches_gifts,sao jose do rio preto,1
watches_gifts,curitiba,1
watches_gifts,lucas do rio verde,1
watches_gifts,campinas,1
watches_gifts,santos,1
watches_gifts,sao jose do rio preto,1
watches_gifts,belem,1
watches_gifts,santo antonio de posse,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,1
watches_gifts,sao leopoldo,1
watches_gifts,maua,1
watches_gifts,salvador,1
watches_gifts,salvador,1
watches_gifts,sao bento,1
watches_gifts,salvador,1
watches_gifts,trindade,1
watches_gifts,belo horizonte,1
watches_gifts,curitiba,1
watches_gifts,fortaleza,1
watches_gifts,recife,1
watches_gifts,sao paulo,1
watches_gifts,niteroi,1
watches_gifts,suzano,1
watches_gifts,salvador,1
watches_gifts,rubiataba,1
watches_gifts,campinas,1
watches_gifts,teresopolis,1
watches_gifts,sao paulo,1
watches_gifts,sao paulo,1
fashion_bags_accessories,sao paulo,1
health_beauty,sao bernardo do campo,1
bed_bath_table,sao paulo,1
bed_bath_table,sao paulo,1
toys,rio de janeiro,1
toys,sao paulo,1
toys,belo horizonte,1
toys,ribeirao preto,1
toys,fortaleza,1
toys,piracicaba,1
toys,recife,1
toys,garrafao do norte,1
toys,sao paulo,1
toys,rio de janeiro,1
toys,sao caetano do sul,1
toys,pinhais,1
bed_bath_table,rio de janeiro,4
bed_bath_table,sao paulo,1
bed_bath_table,jacarei,1
